=== NODES ===
Numeric_ID Amazon_Stop_ID Latitude Longitude Demand ServiceTime ReadyTime DueTime
23	109	1.3731	3.76
23	110	0.9507	2.73
23	111	1.1990	3.41
23	112	1.5716	2.99
23	113	1.7756	4.94
23	114	1.9928	5.36
23	115	1.7062	3.73
23	116	0.9946	3.17
23	117	2.0976	4.55
23	118	2.4202	6.46
23	119	1.3436	3.99
23	120	1.9006	4.51
23	121	1.8094	3.44
23	122	0.7445	2.52
23	123	3.4383	6.42
23	124	0.4250	1.43
23	125	1.8954	3.37
23	126	1.5417	3.52
23	127	1.7608	3.95
23	128	2.1248	4.66
23	129	0.8183	2.82
23	130	1.3725	3.12
23	131	1.9268	3.49
23	132	1.1409	3.18
24	25	3.3513	5.08
24	26	1.2663	2.53
24	27	1.4541	3.98
24	28	2.5668	4.76
24	29	2.8564	5.03
24	30	1.2626	3.22
24	31	2.4540	4.58
24	32	2.5294	4.89
24	33	2.5288	4.76
24	34	2.1033	4.04
24	35	2.0667	3.97
24	36	2.4965	4.75
24	37	2.0048	3.65
24	38	2.6165	5.23
24	39	3.0276	5.17
24	40	2.0058	3.87
24	41	1.4221	2.80
24	42	2.1559	3.98
24	43	1.9750	3.53
24	44	1.8288	2.58
24	45	2.5347	4.91
24	46	2.4340	4.50
24	47	2.8508	5.41
24	48	2.7937	4.69
24	49	2.8023	4.72
24	50	2.1185	4.17
24	51	1.3333	3.50
24	52	0.0543	0.21
24	53	0.3488	0.60
24	54	3.1477	5.74
24	55	2.5166	4.56
24	56	3.5780	5.58
24	57	3.4515	6.74
24	58	2.0588	3.93
24	59	1.1862	2.91
24	60	1.9456	3.38
24	61	2.1296	4.22
24	62	3.7630	6.42
24	63	2.1711	4.38
24	64	1.6770	3.15
24	65	2.4665	4.63
24	66	2.2955	4.27
24	67	3.0703	4.32
24	68	2.1426	3.93
24	69	3.3110	6.18
24	70	1.9740	3.59
24	71	2.0472	3.82
24	72	2.4393	4.53
24	73	2.4815	4.69
24	74	2.1347	3.90
24	75	3.4769	6.84
24	76	1.4640	2.95
24	77	2.2093	4.46
24	78	1.2292	3.09
24	79	2.5737	5.06
24	80	2.3034	4.30
24	81	1.9465	3.48
24	82	3.1689	4.62
24	83	2.2032	3.90
24	84	2.0945	3.74
24	85	0.9612	1.92
24	86	3.5276	5.74
24	87	2.6612	5.41
24	88	1.0942	2.55
24	89	2.9028	4.67
24	90	1.9106	3.27
24	91	1.2650	3.23
24	92	3.6751	6.25
24	93	2.8370	4.03
24	94	2.4102	4.41
24	95	2.6589	4.89
24	96	2.1410	4.26
24	97	1.9783	3.61
24	98	3.3535	5.83
24	99	2.4906	4.73
24	100	2.2854	4.19
24	101	2.5500	4.97
24	102	2.5322	4.55
24	103	1.0210	2.25
24	104	2.2840	4.20
24	105	3.0059	5.72
24	106	3.3177	5.68
24	107	3.0173	5.13
24	108	0.1743	0.37
24	109	2.2911	3.93
24	110	2.2021	3.89
24	111	2.4504	4.57
24	112	0.9965	1.62
24	113	2.2684	3.86
24	114	2.4856	4.28
24	115	2.9577	4.89
24	116	2.2460	4.32
24	117	1.5225	3.18
24	118	2.5187	5.14
24	119	2.5951	5.15
24	120	2.6178	5.24
24	121	3.0609	4.59
24	122	1.3209	3.45
24	123	2.8632	5.06
24	124	2.1060	3.78
24	125	0.0530	0.21
24	126	2.7931	4.68
24	127	3.0122	5.11
24	128	1.5497	3.29
24	129	2.0698	3.98
24	130	1.0845	2.51
24	131	3.1783	4.64
24	132	2.3924	4.34
25	26	2.6159	4.74
25	27	2.2916	4.78
25	28	2.1715	4.73
25	29	2.4611	5.00
25	30	2.4500	5.41
25	31	1.6714	3.86
25	32	2.1490	5.30
25	33	1.7462	4.04
25	34	2.2285	4.36
25	35	2.2414	4.58
25	36	2.1161	5.17
25	37	2.1301	3.97
25	38	2.2361	5.65
25	39	1.8882	4.73
25	40	1.6446	3.70
25	41	2.4011	4.92
25	42	2.2812	4.30
25	43	2.1003	3.84
25	44	2.0035	3.19
25	45	2.1543	5.32
25	46	1.6514	3.78
25	47	2.4555	5.38
25	48	1.8718	4.39
25	49	1.8804	4.43
25	50	2.2932	4.79
25	51	2.2211	4.50
25	52	2.9900	4.78
25	53	3.0234	4.75
25	54	2.7524	5.71
25	55	2.1213	4.53
25	56	0.6244	1.91
25	57	3.0562	6.71
25	58	2.2335	4.55
25	59	2.3050	4.83
25	60	1.7385	3.79
25	61	2.3043	4.83
25	62	0.8094	2.75
25	63	2.3458	5.00
25	64	2.0164	4.05
25	65	1.6839	3.91
25	66	2.4702	4.88
25	67	0.3099	0.93
25	68	2.2679	4.25
25	69	2.9157	6.15
25	70	2.1487	4.21
25	71	2.1725	4.13
25	72	2.0589	4.94
25	73	1.6990	3.97
25	74	2.2599	4.22
25	75	3.0816	6.81
25	76	2.3601	4.74
25	77	2.3345	4.78
25	78	2.4595	5.45
25	79	2.1933	5.47
25	80	2.4781	4.91
25	81	2.1212	4.10
25	82	0.2080	0.62
25	83	2.3779	4.51
25	84	2.2198	4.06
25	85	2.3909	4.50
25	86	0.5740	2.07
25	87	2.2808	5.83
25	88	2.8084	4.93
25	89	1.9810	4.38
25	90	2.0359	3.59
25	91	2.9791	5.61
25	92	0.7215	2.58
25	93	0.7391	2.28
25	94	2.0298	4.82
25	95	2.2636	4.86
25	96	2.3157	4.88
25	97	2.1530	4.22
25	98	0.8962	2.27
25	99	1.7080	4.01
25	100	2.4600	4.80
25	101	2.1696	5.38
25	102	2.1370	4.51
25	103	2.7352	4.63
25	104	2.4587	4.81
25	105	2.6107	5.69
25	106	0.8604	2.12
25	107	2.0954	4.84
25	108	2.8652	4.62
25	109	1.5085	3.21
25	110	2.3768	4.50
25	111	2.0700	4.98
25	112	2.2077	3.91
25	113	1.5397	3.40
25	114	1.7570	3.83
25	115	1.7951	4.36
25	116	2.4207	4.94
25	117	2.2917	4.82
25	118	2.1843	4.93
25	119	2.2147	5.56
25	120	1.8352	4.51
25	121	0.7731	2.42
25	122	2.1707	4.29
25	123	2.4679	5.03
25	124	2.2312	4.10
25	125	2.9864	4.78
25	126	1.8713	4.39
25	127	2.0904	4.82
25	128	2.2346	4.59
25	129	2.2445	4.59
25	130	2.7987	4.89
25	131	0.1879	0.63
25	132	2.0120	4.75
26	27	1.3773	4.39
26	28	1.5488	3.16
26	29	1.8384	3.43
26	30	1.1858	3.62
26	31	1.7362	3.58
26	32	2.2138	5.02
26	33	1.8110	3.76
26	34	2.0265	4.45
26	35	1.9900	4.37
26	36	2.1809	4.89
26	37	1.9281	4.05
26	38	2.3009	5.36
26	39	1.9530	4.45
26	40	1.0709	2.52
26	41	0.4041	1.20
26	42	2.0791	4.39
26	43	1.8982	3.94
26	44	1.7520	2.98
26	45	2.2191	5.04
26	46	1.7162	3.50
26	47	1.8328	3.81
26	48	2.7169	5.09
26	49	2.7255	5.12
26	50	2.0417	4.58
26	51	1.2565	3.91
26	52	0.9477	1.72
26	53	0.9454	2.01
26	54	2.1298	4.14
26	55	1.4986	2.96
26	56	2.4151	4.67
26	57	2.4336	5.14
26	58	1.9820	4.34
26	59	1.1095	3.32
26	60	0.9277	1.77
26	61	2.0528	4.62
26	62	2.6908	5.76
26	63	2.0944	4.79
26	64	0.7421	1.80
26	65	1.7487	3.63
26	66	2.2187	4.67
26	67	2.9935	4.73
26	68	2.0658	4.34
26	69	2.2930	4.58
26	70	1.8973	4.00
26	71	1.9705	4.22
26	72	2.1237	4.66
26	73	1.7638	3.69
26	74	2.0579	4.31
26	75	2.4589	5.24
26	76	0.4460	1.34
26	77	2.1325	4.87
26	78	1.1524	3.49
26	79	2.2581	5.19
26	80	2.1282	4.67
26	81	1.8697	3.89
26	82	3.0921	5.02
26	83	2.1264	4.31
26	84	2.0177	4.14
26	85	0.8844	2.32
26	86	2.4554	5.08
26	87	2.3456	5.54
26	88	1.0174	2.95
26	89	2.0408	4.34
26	90	1.8338	3.68
26	91	1.1882	3.63
26	92	2.6028	5.59
26	93	2.7602	4.43
26	94	2.0946	4.54
26	95	1.6409	3.29
26	96	2.0643	4.67
26	97	1.9016	4.02
26	98	2.6357	4.83
26	99	1.7728	3.73
26	100	2.2086	4.59
26	101	2.2344	5.10
26	102	1.5143	2.94
26	103	0.9442	2.66
26	104	2.2072	4.60
26	105	1.9880	4.11
26	106	2.5999	4.68
26	107	2.1553	4.80
26	108	0.8228	1.56
26	109	1.5733	2.93
26	110	2.1254	4.29
26	111	2.1348	4.70
26	112	0.9197	2.02
26	113	1.1210	2.68
26	114	1.4433	3.08
26	115	1.8599	4.08
26	116	2.1692	4.73
26	117	0.5045	1.58
26	118	1.5007	3.53
26	119	2.2795	5.28
26	120	1.9000	4.24
26	121	2.9841	5.00
26	122	1.2441	3.86
26	123	1.8452	3.46
26	124	2.0292	4.19
26	125	0.9440	1.72
26	126	2.7164	5.09
26	127	2.1503	4.78
26	128	0.5317	1.69
26	129	1.9930	4.38
26	130	1.0077	2.91
26	131	3.1015	5.05
26	132	2.0768	4.47
27	28	2.2095	5.93
27	29	2.4992	6.19
27	30	0.4128	1.65
27	31	1.3382	4.08
27	32	1.0802	3.39
27	33	1.4131	4.26
27	34	1.0151	3.42
27	35	0.6175	2.47
27	36	1.0473	3.26
27	37	0.9167	3.03
27	38	1.1672	3.74
27	39	1.9395	4.56
27	40	1.6827	4.89
27	41	1.5052	4.58
27	42	1.0677	3.37
27	43	0.8869	2.91
27	44	0.7407	1.96
27	45	1.0854	3.41
27	46	1.3183	4.00
27	47	2.4936	6.58
27	48	1.7055	4.07
27	49	1.7141	4.10
27	50	0.6692	2.68
27	51	0.1209	0.48
27	52	1.3998	3.77
27	53	1.1052	3.38
27	54	2.7905	6.91
27	55	2.1594	5.73
27	56	2.4898	4.97
27	57	3.0943	7.91
27	58	0.6095	2.44
27	59	0.2678	1.07
27	60	1.7766	4.99
27	61	0.6803	2.72
27	62	2.6749	5.81
27	63	0.7219	2.89
27	64	1.7601	4.92
27	65	1.3507	4.13
27	66	0.8462	2.77
27	67	1.9821	3.71
27	68	1.0544	3.31
27	69	2.9538	7.34
27	70	0.3153	1.26
27	71	0.9591	3.20
27	72	0.9901	3.03
27	73	1.3658	4.19
27	74	1.0465	3.28
27	75	3.1196	8.01
27	76	1.5471	4.72
27	77	1.1211	3.85
27	78	0.4223	1.69
27	79	1.1244	3.57
27	80	0.8541	2.81
27	81	0.4972	1.99
27	82	2.0808	4.00
27	83	0.7539	2.41
27	84	1.0064	3.12
27	85	1.0443	3.69
27	86	2.4395	5.12
27	87	1.2119	3.92
27	88	0.5450	2.18
27	89	1.8147	4.06
27	90	0.8225	2.66
27	91	1.0610	4.24
27	92	2.5869	5.64
27	93	1.7488	3.41
27	94	0.9609	2.91
27	95	2.3017	6.06
27	96	0.6918	2.77
27	97	0.1386	0.55
27	98	2.7617	5.33
27	99	1.3749	4.22
27	100	0.8361	2.69
27	101	1.1007	3.47
27	102	2.1750	5.71
27	103	0.4717	1.89
27	104	0.8348	2.70
27	105	2.6487	6.88
27	106	2.7258	5.18
27	107	1.9291	4.52
27	108	1.5248	3.94
27	109	1.1753	3.43
27	110	0.7529	2.39
27	111	1.0012	3.08
27	112	1.0796	3.39
27	113	1.5778	4.60
27	114	1.7950	5.02
27	115	1.8695	4.28
27	116	0.7968	2.83
27	117	1.6055	4.96
27	118	2.2224	6.12
27	119	1.1458	3.65
27	120	1.5021	4.73
27	121	1.9727	3.98
27	122	0.1951	0.78
27	123	2.5060	6.22
27	124	1.0178	3.17
27	125	1.4034	3.78
27	126	1.7050	4.07
27	127	1.9241	4.50
27	128	1.6328	5.06
27	129	0.6205	2.48
27	130	0.8805	3.52
27	131	2.0901	4.03
27	132	0.9431	2.84
28	29	0.6737	1.40
28	30	2.6853	6.28
28	31	1.2608	3.60
28	32	1.7384	5.04
28	33	1.3356	3.78
28	34	2.6153	6.98
28	35	2.2177	6.03
28	36	1.7055	4.91
28	37	2.5169	6.59
28	38	1.8255	5.39
28	39	1.4776	4.47
28	40	1.2340	3.44
28	41	1.3008	3.09
28	42	2.6680	6.92
28	43	2.4871	6.47
28	44	2.3409	5.52
28	45	1.7437	5.06
28	46	1.2408	3.52
28	47	0.6681	1.78
28	48	1.8906	5.21
28	49	1.8993	5.25
28	50	2.2695	6.23
28	51	2.1974	5.94
28	52	2.2373	4.45
28	53	2.4448	4.67
28	54	0.6904	1.75
28	55	0.2124	0.69
28	56	1.9397	4.69
28	57	0.9942	2.75
28	58	2.2097	6.00
28	59	2.6089	5.98
28	60	0.6382	1.97
28	61	2.2806	6.28
28	62	2.2154	5.79
28	63	2.3221	6.44
28	64	1.5159	3.77
28	65	1.2733	3.65
28	66	1.6961	4.87
28	67	2.2243	5.38
28	68	2.6547	6.87
28	69	0.8537	2.19
28	70	2.1250	5.66
28	71	2.5593	6.76
28	72	1.6483	4.68
28	73	1.2883	3.71
28	74	2.6467	6.84
28	75	1.0195	2.85
28	76	1.4578	3.52
28	77	2.7213	7.41
28	78	2.6519	6.15
28	79	1.7827	5.22
28	80	1.6528	4.70
28	81	2.0974	5.54
28	82	2.2263	5.38
28	83	1.7594	4.81
28	84	2.6066	6.68
28	85	1.9803	4.24
28	86	1.9800	5.10
28	87	1.8702	5.57
28	88	2.5169	5.61
28	89	1.5654	4.36
28	90	2.4227	6.21
28	91	2.6876	6.29
28	92	2.1274	5.61
28	93	2.5621	6.50
28	94	1.6192	4.56
28	95	0.2484	0.81
28	96	2.2920	6.32
28	97	2.1293	5.67
28	98	2.1603	4.85
28	99	1.2974	3.75
28	100	1.8415	5.09
28	101	1.7590	5.12
28	102	0.3495	0.91
28	103	2.4437	5.31
28	104	1.7594	5.10
28	105	0.5486	1.73
28	106	2.1245	4.70
28	107	1.6799	4.82
28	108	2.1125	4.28
28	109	1.0979	2.95
28	110	1.7583	4.79
28	111	1.6594	4.72
28	112	1.7971	3.65
28	113	1.1291	3.14
28	114	0.9440	2.69
28	115	1.3845	4.10
28	116	2.3970	6.38
28	117	1.5163	3.75
28	118	1.0015	3.15
28	119	1.8041	5.30
28	120	1.4246	4.26
28	121	2.5961	6.64
28	122	2.1469	5.74
28	123	0.4059	1.07
28	124	2.6180	6.72
28	125	2.2337	4.44
28	126	1.8901	5.21
28	127	1.6748	4.80
28	128	1.5435	3.86
28	129	2.2207	6.04
28	130	2.5072	5.57
28	131	2.2357	5.41
28	132	1.6013	4.49
29	30	2.8029	6.22
29	31	1.3783	3.54
29	32	1.8560	4.98
29	33	1.4532	3.72
29	34	2.7329	6.92
29	35	2.3353	5.96
29	36	1.8231	4.84
29	37	2.6345	6.53
29	38	1.9431	5.33
29	39	1.5952	4.41
29	40	1.3516	3.38
29	41	1.4184	3.03
29	42	2.7856	6.86
29	43	2.6047	6.41
29	44	2.4585	5.46
29	45	1.8613	5.00
29	46	1.3584	3.46
29	47	0.4100	1.09
29	48	2.0082	5.15
29	49	2.0168	5.19
29	50	2.3870	6.17
29	51	2.3150	5.88
29	52	2.3549	4.39
29	53	2.5624	4.61
29	54	0.7360	1.53
29	55	0.4216	1.11
29	56	2.0572	4.63
29	57	1.0398	2.53
29	58	2.3273	5.93
29	59	2.7265	5.91
29	60	0.7558	1.90
29	61	2.3981	6.21
29	62	2.3330	5.72
29	63	2.4397	6.38
29	64	1.6335	3.71
29	65	1.3908	3.59
29	66	1.8137	4.81
29	67	2.3419	5.31
29	68	2.7722	6.81
29	69	0.8993	1.97
29	70	2.2426	5.59
29	71	2.6769	6.69
29	72	1.7659	4.61
29	73	1.4059	3.65
29	74	2.7643	6.78
29	75	1.0651	2.63
29	76	1.5754	3.45
29	77	2.8389	7.34
29	78	2.7695	6.08
29	79	1.9003	5.15
29	80	1.7703	4.63
29	81	2.2150	5.48
29	82	2.3439	5.32
29	83	1.8769	4.74
29	84	2.7242	6.62
29	85	2.0979	4.18
29	86	2.0976	5.04
29	87	1.9878	5.50
29	88	2.6345	5.54
29	89	1.6830	4.30
29	90	2.5403	6.15
29	91	2.8052	6.23
29	92	2.2450	5.55
29	93	2.6796	6.44
29	94	1.7368	4.50
29	95	0.3467	0.74
29	96	2.4096	6.26
29	97	2.2469	5.61
29	98	2.2779	4.79
29	99	1.4150	3.69
29	100	1.9591	5.03
29	101	1.8766	5.06
29	102	0.3431	0.84
29	103	2.5612	5.25
29	104	1.8770	5.03
29	105	0.5942	1.51
29	106	2.2421	4.64
29	107	1.7975	4.75
29	108	2.2300	4.22
29	109	1.2154	2.89
29	110	1.8759	4.73
29	111	1.7770	4.66
29	112	1.9147	3.59
29	113	1.2467	3.08
29	114	1.0616	2.63
29	115	1.5021	4.03
29	116	2.5146	6.32
29	117	1.6339	3.69
29	118	1.1190	3.09
29	119	1.9217	5.24
29	120	1.5422	4.19
29	121	2.7136	6.57
29	122	2.2645	5.68
29	123	0.4515	0.85
29	124	2.7356	6.66
29	125	2.3512	4.38
29	126	2.0077	5.15
29	127	1.7924	4.74
29	128	1.6611	3.79
29	129	2.3383	5.97
29	130	2.6247	5.50
29	131	2.3533	5.35
29	132	1.7189	4.43
30	31	1.4967	4.71
30	32	1.2386	4.02
30	33	1.5715	4.89
30	34	1.1736	4.06
30	35	0.7759	3.10
30	36	1.2057	3.89
30	37	1.0751	3.67
30	38	1.3256	4.37
30	39	2.0979	5.19
30	40	1.8974	4.87
30	41	1.3137	3.81
30	42	1.2262	4.00
30	43	1.0453	3.55
30	44	0.8991	2.60
30	45	1.2439	4.04
30	46	1.4767	4.63
30	47	2.7424	6.42
30	48	1.8640	4.70
30	49	1.8726	4.74
30	50	0.8277	3.31
30	51	0.2920	1.17
30	52	1.2084	3.01
30	53	0.9138	2.62
30	54	3.0394	6.75
30	55	2.4082	5.57
30	56	2.6482	5.60
30	57	3.3431	7.75
30	58	0.7679	3.07
30	59	0.1892	0.76
30	60	1.8373	4.39
30	61	0.8388	3.35
30	62	2.8333	6.44
30	63	0.8803	3.52
30	64	1.5686	4.16
30	65	1.5092	4.76
30	66	1.0047	3.41
30	67	2.1406	4.34
30	68	1.2129	3.95
30	69	3.2026	7.19
30	70	0.3998	1.60
30	71	1.1175	3.83
30	72	1.1485	3.66
30	73	1.5242	4.82
30	74	1.2049	3.92
30	75	3.3685	7.85
30	76	1.3556	3.96
30	77	1.2795	4.48
30	78	0.3437	1.38
30	79	1.2829	4.20
30	80	1.0126	3.44
30	81	0.6556	2.62
30	82	2.2392	4.64
30	83	0.9124	3.04
30	84	1.1648	3.76
30	85	0.8528	2.92
30	86	2.5979	5.76
30	87	1.3704	4.55
30	88	0.1684	0.67
30	89	1.9731	4.69
30	90	0.9809	3.29
30	91	0.8695	3.48
30	92	2.7453	6.27
30	93	1.9072	4.04
30	94	1.1194	3.55
30	95	2.5505	5.90
30	96	0.8502	3.40
30	97	0.3601	1.44
30	98	2.9201	5.96
30	99	1.5333	4.86
30	100	0.9945	3.33
30	101	1.2592	4.11
30	102	2.4239	5.56
30	103	0.2416	0.97
30	104	0.9932	3.33
30	105	2.8976	6.72
30	106	2.8843	5.81
30	107	2.0876	5.15
30	108	1.3333	3.17
30	109	1.3338	4.06
30	110	0.9113	3.03
30	111	1.1596	3.71
30	112	0.8881	2.63
30	113	2.1600	4.87
30	114	2.3773	5.29
30	115	2.0279	4.91
30	116	0.9552	3.46
30	117	1.4141	4.19
30	118	2.4103	6.14
30	119	1.3042	4.29
30	120	1.6605	5.37
30	121	2.1311	4.61
30	122	0.2796	1.12
30	123	2.7548	6.06
30	124	1.1762	3.80
30	125	1.2120	3.01
30	126	1.8634	4.70
30	127	2.0825	5.13
30	128	1.4413	4.30
30	129	0.7790	3.12
30	130	0.6890	2.76
30	131	2.2486	4.66
30	132	1.1015	3.48
31	32	0.8654	2.99
31	33	0.1563	0.51
31	34	1.9670	4.64
31	35	1.3446	3.98
31	36	0.8325	2.86
31	37	1.8686	4.24
31	38	0.9524	3.34
31	39	0.2168	0.87
31	40	0.7322	2.37
31	41	1.4887	3.59
31	42	2.0196	4.58
31	43	1.8387	4.12
31	44	1.4678	3.47
31	45	0.8706	3.01
31	46	0.2258	0.90
31	47	1.5431	4.05
31	48	0.7266	2.46
31	49	0.7352	2.49
31	50	1.3964	4.18
31	51	1.3244	3.90
31	52	2.0776	3.45
31	53	1.9430	3.60
31	54	1.8400	4.38
31	55	1.2089	3.20
31	56	1.4917	3.89
31	57	2.1438	5.38
31	58	1.3367	3.94
31	59	1.4082	4.23
31	60	0.8260	2.46
31	61	1.4075	4.23
31	62	1.7675	4.98
31	63	1.4490	4.39
31	64	1.1039	2.72
31	65	0.0796	0.32
31	66	0.8231	2.82
31	67	1.8402	4.09
31	68	2.0063	4.53
31	69	2.0033	4.82
31	70	1.2519	3.60
31	71	1.9110	4.41
31	72	0.7753	2.63
31	73	0.2733	1.09
31	74	1.9984	4.50
31	75	2.1691	5.48
31	76	1.4476	3.41
31	77	2.0730	5.06
31	78	1.5627	4.85
31	79	0.9096	3.17
31	80	0.7797	2.65
31	81	1.2244	3.49
31	82	1.9388	4.38
31	83	0.8863	2.75
31	84	1.9583	4.33
31	85	1.4785	3.17
31	86	1.5321	4.29
31	87	0.9971	3.52
31	88	2.0150	4.54
31	89	0.2770	1.11
31	90	1.7743	3.87
31	91	2.1858	5.22
31	92	1.6795	4.81
31	93	1.6069	3.79
31	94	0.7461	2.51
31	95	1.3512	3.53
31	96	1.4189	4.27
31	97	1.2562	3.62
31	98	1.7124	4.04
31	99	0.0366	0.15
31	100	0.9685	3.04
31	101	0.8859	3.07
31	102	1.2245	3.19
31	103	1.9418	4.24
31	104	0.8864	3.05
31	105	1.6982	4.35
31	106	1.6766	3.89
31	107	0.3914	1.57
31	108	1.9527	3.28
31	109	0.1629	0.65
31	110	0.8853	2.74
31	111	0.7864	2.67
31	112	1.2953	2.58
31	113	0.6273	2.07
31	114	0.8445	2.49
31	115	0.1237	0.49
31	116	1.5239	4.33
31	117	1.3793	3.49
31	118	1.2719	3.60
31	119	0.9310	3.25
31	120	0.1638	0.65
31	121	1.8308	4.36
31	122	1.2739	3.69
31	123	1.5555	3.69
31	124	1.9697	4.38
31	125	2.0739	3.45
31	126	0.7260	2.46
31	127	0.5108	2.04
31	128	1.3221	3.26
31	129	1.3477	3.99
31	130	2.0053	4.50
31	131	1.9482	4.41
31	132	0.7283	2.44
32	33	0.8837	3.08
32	34	1.4277	4.14
32	35	1.0300	3.19
32	36	0.0329	0.13
32	37	1.3292	3.75
32	38	0.0878	0.35
32	39	1.0339	3.37
32	40	1.1533	3.71
32	41	1.9098	4.93
32	42	1.4803	4.09
32	43	1.2994	3.63
32	44	1.1532	2.68
32	45	0.5560	2.22
32	46	0.7889	2.81
32	47	1.9642	5.39
32	48	1.2343	3.73
32	49	1.2429	3.76
32	50	1.0818	3.40
32	51	1.0097	3.11
32	52	2.4987	4.79
32	53	2.2225	4.54
32	54	2.2611	5.72
32	55	1.6300	4.54
32	56	1.9129	5.22
32	57	2.5649	6.72
32	58	1.0221	3.16
32	59	1.0936	3.44
32	60	1.2472	3.80
32	61	1.0929	3.44
32	62	2.1886	6.32
32	63	1.1344	3.61
32	64	1.5250	4.06
32	65	0.8213	2.94
32	66	0.3177	1.27
32	67	2.3947	4.43
32	68	1.4670	4.04
32	69	2.4244	6.16
32	70	0.9373	2.82
32	71	1.3717	3.92
32	72	0.4606	1.84
32	73	0.8364	3.00
32	74	1.4591	4.00
32	75	2.5902	6.82
32	76	1.8687	4.75
32	77	1.5337	4.57
32	78	1.2481	4.06
32	79	0.1560	0.62
32	80	0.2744	1.10
32	81	0.9097	2.71
32	82	2.4933	4.72
32	83	0.4255	1.70
32	84	1.4189	3.84
32	85	1.8996	4.51
32	86	1.9532	5.64
32	87	0.1325	0.53
32	88	1.3707	4.55
32	89	0.9091	2.87
32	90	1.2350	3.38
32	91	2.1783	5.40
32	92	2.1006	6.14
32	93	2.1614	4.13
32	94	0.1465	0.59
32	95	1.7723	4.87
32	96	1.1043	3.49
32	97	0.9416	2.84
32	98	2.1335	5.38
32	99	0.8455	3.04
32	100	0.5077	1.99
32	101	0.0636	0.26
32	102	1.6456	4.53
32	103	1.2975	4.26
32	104	0.3810	1.50
32	105	2.1193	5.69
32	106	2.0977	5.23
32	107	1.0235	3.33
32	108	2.3739	4.62
32	109	0.6459	2.24
32	110	0.3393	1.35
32	111	0.4718	1.89
32	112	1.7164	3.92
32	113	1.0484	3.41
32	114	1.2656	3.83
32	115	0.9639	3.09
32	116	1.2093	3.55
32	117	1.8004	4.83
32	118	1.6930	4.94
32	119	0.1087	0.43
32	120	0.9727	3.54
32	121	2.3853	4.70
32	122	0.9593	2.91
32	123	1.9766	5.03
32	124	1.4304	3.89
32	125	2.4951	4.79
32	126	1.2337	3.73
32	127	1.0185	3.31
32	128	1.7432	4.60
32	129	1.0331	3.20
32	130	1.9978	4.67
32	131	2.5027	4.75
32	132	0.4137	1.66
33	34	1.8172	5.11
33	35	1.4195	4.16
33	36	0.9073	3.04
33	37	1.7187	4.72
33	38	1.0273	3.52
33	39	0.2905	1.16
33	40	0.8070	2.55
33	41	1.5635	3.77
33	42	1.8698	5.06
33	43	1.6889	4.60
33	44	1.5427	3.65
33	45	0.9455	3.19
33	46	0.2390	0.95
33	47	1.6179	4.23
33	48	0.8829	2.97
33	49	0.8915	3.00
33	50	1.4713	4.37
33	51	1.3992	4.08
33	52	2.1525	3.63
33	53	2.0178	3.78
33	54	1.9149	4.56
33	55	1.2837	3.38
33	56	1.5666	4.07
33	57	2.2186	5.56
33	58	1.4115	4.13
33	59	1.4831	4.41
33	60	0.9009	2.65
33	61	1.4824	4.41
33	62	1.8423	5.16
33	63	1.5239	4.58
33	64	1.1788	2.91
33	65	0.1688	0.56
33	66	0.8979	3.00
33	67	1.9965	4.60
33	68	1.8565	5.00
33	69	2.0781	5.00
33	70	1.3268	3.79
33	71	1.7611	4.89
33	72	0.8501	2.81
33	73	0.3065	1.22
33	74	1.8485	4.97
33	75	2.2440	5.67
33	76	1.5225	3.59
33	77	1.9231	5.54
33	78	1.6376	5.03
33	79	0.9845	3.35
33	80	0.8546	2.83
33	81	1.2992	3.68
33	82	1.8533	4.76
33	83	0.9612	2.94
33	84	1.8084	4.81
33	85	1.5533	3.35
33	86	1.6069	4.48
33	87	1.0720	3.70
33	88	2.0899	4.72
33	89	0.4333	1.62
33	90	1.6245	4.34
33	91	2.2606	5.40
33	92	1.7544	4.99
33	93	1.7632	4.30
33	94	0.8210	2.69
33	95	1.4260	3.72
33	96	1.4938	4.46
33	97	1.3311	3.81
33	98	1.7873	4.23
33	99	0.1930	0.66
33	100	1.0433	3.23
33	101	0.9608	3.26
33	102	1.2994	3.37
33	103	2.0167	4.43
33	104	0.9612	3.23
33	105	1.7731	4.54
33	106	1.7515	4.08
33	107	0.5478	2.08
33	108	2.0276	3.47
33	109	0.2378	0.84
33	110	0.9601	2.93
33	111	0.8612	2.86
33	112	1.3702	2.77
33	113	0.7021	2.26
33	114	0.9194	2.68
33	115	0.2801	1.00
33	116	1.5988	4.52
33	117	1.4541	3.67
33	118	1.3467	3.78
33	119	1.0059	3.44
33	120	0.1592	0.63
33	121	1.9871	4.87
33	122	1.3487	3.88
33	123	1.6303	3.88
33	124	1.8198	4.86
33	125	2.1488	3.63
33	126	0.8824	2.97
33	127	0.6671	2.55
33	128	1.3970	3.44
33	129	1.4225	4.17
33	130	2.0802	4.68
33	131	1.8627	4.79
33	132	0.8032	2.62
34	35	0.9643	3.40
34	36	1.3941	4.19
34	37	0.1672	0.67
34	38	1.5141	4.67
34	39	1.9252	4.61
34	40	2.0296	5.83
34	41	2.1463	4.77
34	42	0.6240	2.23
34	43	0.1826	0.73
34	44	0.7264	2.02
34	45	1.4323	4.34
34	46	1.6651	4.93
34	47	4.9046	7.35
